,rlon,rlat,time,TOT_PR,year,month
16286,-2.56,-1.1,0,0.0040265787,1999,7
16287,-2.54,-1.1,0,0.003977058,1999,7
16288,-2.52,-1.1,0,0.0057591083,1999,7
16416,-2.84,-1.08,0,0.0024745883,1999,7
16417,-2.82,-1.08,0,0.0019416662,1999,7
16418,-2.8,-1.08,0,0.00221389,1999,7
16419,-2.78,-1.08,0,0.0022730532,1999,7
16420,-2.76,-1.08,0,0.005291198,1999,7
16421,-2.74,-1.08,0,0.017797397,1999,7
16422,-2.72,-1.08,0,0.016848208,1999,7
16423,-2.7,-1.08,0,0.006908547,1999,7
16424,-2.68,-1.08,0,0.0075275963,1999,7
16425,-2.66,-1.08,0,0.011392947,1999,7
16426,-2.64,-1.08,0,0.015301396,1999,7
16427,-2.62,-1.08,0,0.015071427,1999,7
16428,-2.6,-1.08,0,0.013109257,1999,7
16429,-2.58,-1.08,0,0.014020075,1999,7
16430,-2.56,-1.08,0,0.0080615,1999,7
16431,-2.54,-1.08,0,0.001167846,1999,7
16432,-2.52,-1.08,0,0.0029814113,1999,7
16560,-2.84,-1.06,0,0.0039748303,1999,7
16561,-2.82,-1.06,0,0.002111961,1999,7
16562,-2.8,-1.06,0,0.0022573778,1999,7
16563,-2.78,-1.06,0,0.0021660146,1999,7
16564,-2.76,-1.06,0,0.003183587,1999,7
16565,-2.74,-1.06,0,0.0070178993,1999,7
16566,-2.72,-1.06,0,0.0067786193,1999,7
16567,-2.7,-1.06,0,0.0056003868,1999,7
16568,-2.68,-1.06,0,0.006997967,1999,7
16569,-2.66,-1.06,0,0.009884947,1999,7
16570,-2.64,-1.06,0,0.014538562,1999,7
16571,-2.62,-1.06,0,0.017525172,1999,7
16572,-2.6,-1.06,0,0.012696666,1999,7
16573,-2.58,-1.06,0,0.012963902,1999,7
16574,-2.56,-1.06,0,0.010297804,1999,7
16575,-2.54,-1.06,0,0.004305245,1999,7
16576,-2.52,-1.06,0,0.0028948775,1999,7
16704,-2.84,-1.04,0,0.0034929926,1999,7
16705,-2.82,-1.04,0,0.0041924776,1999,7
16706,-2.8,-1.04,0,0.0033034964,1999,7
16707,-2.78,-1.04,0,0.0023781466,1999,7
16708,-2.76,-1.04,0,0.0038587628,1999,7
16709,-2.74,-1.04,0,0.007723331,1999,7
16710,-2.72,-1.04,0,0.008921946,1999,7
16711,-2.7,-1.04,0,0.005795658,1999,7
16712,-2.68,-1.04,0,0.006041722,1999,7
16713,-2.66,-1.04,0,0.008084703,1999,7
16714,-2.64,-1.04,0,0.010213647,1999,7
16715,-2.62,-1.04,0,0.011071081,1999,7
16716,-2.6,-1.04,0,0.012375995,1999,7
16717,-2.58,-1.04,0,0.011311613,1999,7
16718,-2.56,-1.04,0,0.0061911847,1999,7
16719,-2.54,-1.04,0,0.006644264,1999,7
16720,-2.52,-1.04,0,0.009648996,1999,7
16848,-2.84,-1.02,0,0.006886123,1999,7
16849,-2.82,-1.02,0,0.0061821304,1999,7
16850,-2.8,-1.02,0,0.0073325355,1999,7
16851,-2.78,-1.02,0,0.008357478,1999,7
16852,-2.76,-1.02,0,0.010794032,1999,7
16853,-2.74,-1.02,0,0.014679785,1999,7
16854,-2.72,-1.02,0,0.014741593,1999,7
16855,-2.7,-1.02,0,0.009150325,1999,7
16856,-2.68,-1.02,0,0.0035714654,1999,7
16857,-2.66,-1.02,0,0.0046991017,1999,7
16858,-2.64,-1.02,0,0.0059467303,1999,7
16859,-2.62,-1.02,0,0.0073759104,1999,7
16860,-2.6,-1.02,0,0.013346853,1999,7
16861,-2.58,-1.02,0,0.012084588,1999,7
16862,-2.56,-1.02,0,0.0061443322,1999,7
16863,-2.54,-1.02,0,0.004882682,1999,7
16864,-2.52,-1.02,0,0.008116154,1999,7
16992,-2.84,-1.0,0,0.0056495047,1999,7
16993,-2.82,-1.0,0,0.0065065306,1999,7
16994,-2.8,-1.0,0,0.01190379,1999,7
16995,-2.78,-1.0,0,0.014878156,1999,7
16996,-2.76,-1.0,0,0.017134143,1999,7
16997,-2.74,-1.0,0,0.020074591,1999,7
16998,-2.72,-1.0,0,0.01826264,1999,7
16999,-2.7,-1.0,0,0.011404243,1999,7
17000,-2.68,-1.0,0,0.004704676,1999,7
17001,-2.66,-1.0,0,0.003498766,1999,7
17002,-2.64,-1.0,0,0.0038744214,1999,7
17003,-2.62,-1.0,0,0.0045921667,1999,7
17004,-2.6,-1.0,0,0.011406841,1999,7
17005,-2.58,-1.0,0,0.011446752,1999,7
17006,-2.56,-1.0,0,0.0068193716,1999,7
17007,-2.54,-1.0,0,0.005152928,1999,7
17008,-2.52,-1.0,0,0.0055294423,1999,7
17136,-2.84,-0.98,0,0.009093711,1999,7
17137,-2.82,-0.98,0,0.007526848,1999,7
17138,-2.8,-0.98,0,0.0097328285,1999,7
17139,-2.78,-0.98,0,0.010340214,1999,7
17140,-2.76,-0.98,0,0.013452219,1999,7
17141,-2.74,-0.98,0,0.017861182,1999,7
17142,-2.72,-0.98,0,0.01608686,1999,7
17143,-2.7,-0.98,0,0.009871534,1999,7
17144,-2.68,-0.98,0,0.004891925,1999,7
17145,-2.66,-0.98,0,0.005350614,1999,7
17146,-2.64,-0.98,0,0.0041556926,1999,7
17147,-2.62,-0.98,0,0.00279828,1999,7
17148,-2.6,-0.98,0,0.0070099733,1999,7
17149,-2.58,-0.98,0,0.008861231,1999,7
17150,-2.56,-0.98,0,0.0067414814,1999,7
17151,-2.54,-0.98,0,0.0062622307,1999,7
17152,-2.52,-0.98,0,0.004047304,1999,7
17280,-2.84,-0.96,0,0.01090211,1999,7
17281,-2.82,-0.96,0,0.009879126,1999,7
17282,-2.8,-0.96,0,0.010270403,1999,7
17283,-2.78,-0.96,0,0.0150994705,1999,7
17284,-2.76,-0.96,0,0.01548078,1999,7
17285,-2.74,-0.96,0,0.010493676,1999,7
17286,-2.72,-0.96,0,0.01086738,1999,7
17287,-2.7,-0.96,0,0.010512263,1999,7
17288,-2.68,-0.96,0,0.010835153,1999,7
17289,-2.66,-0.96,0,0.009398192,1999,7
17290,-2.64,-0.96,0,0.0071586794,1999,7
17291,-2.62,-0.96,0,0.004653608,1999,7
17292,-2.6,-0.96,0,0.0042713443,1999,7
17293,-2.58,-0.96,0,0.007766826,1999,7
17294,-2.56,-0.96,0,0.008160365,1999,7
17295,-2.54,-0.96,0,0.0040409556,1999,7
17296,-2.52,-0.96,0,0.0039201793,1999,7
17424,-2.84,-0.94,0,0.014135183,1999,7
17425,-2.82,-0.94,0,0.01389024,1999,7
17426,-2.8,-0.94,0,0.010635797,1999,7
17427,-2.78,-0.94,0,0.013473113,1999,7
17428,-2.76,-0.94,0,0.014164231,1999,7
17429,-2.74,-0.94,0,0.0144083705,1999,7
17430,-2.72,-0.94,0,0.0143870255,1999,7
17431,-2.7,-0.94,0,0.018952347,1999,7
17432,-2.68,-0.94,0,0.018314436,1999,7
17433,-2.66,-0.94,0,0.014892338,1999,7
17434,-2.64,-0.94,0,0.010956333,1999,7
17435,-2.62,-0.94,0,0.007574696,1999,7
17436,-2.6,-0.94,0,0.005103031,1999,7
17437,-2.58,-0.94,0,0.0049951957,1999,7
17438,-2.56,-0.94,0,0.007311819,1999,7
17439,-2.54,-0.94,0,0.0034872275,1999,7
17440,-2.52,-0.94,0,0.0041327197,1999,7
17568,-2.84,-0.92,0,0.010248605,1999,7
17569,-2.82,-0.92,0,0.012130185,1999,7
17570,-2.8,-0.92,0,0.009691013,1999,7
17571,-2.78,-0.92,0,0.012679062,1999,7
17572,-2.76,-0.92,0,0.010972753,1999,7
17573,-2.74,-0.92,0,0.012771413,1999,7
17574,-2.72,-0.92,0,0.020553831,1999,7
17575,-2.7,-0.92,0,0.023600224,1999,7
17576,-2.68,-0.92,0,0.021788018,1999,7
17577,-2.66,-0.92,0,0.017927572,1999,7
17578,-2.64,-0.92,0,0.014122528,1999,7
17579,-2.62,-0.92,0,0.011404481,1999,7
17580,-2.6,-0.92,0,0.009590502,1999,7
17581,-2.58,-0.92,0,0.008260276,1999,7
17582,-2.56,-0.92,0,0.006175544,1999,7
17583,-2.54,-0.92,0,0.006400808,1999,7
17584,-2.52,-0.92,0,0.00405752,1999,7
17712,-2.84,-0.9,0,0.008626577,1999,7
17713,-2.82,-0.9,0,0.013019957,1999,7
17714,-2.8,-0.9,0,0.010801271,1999,7
17715,-2.78,-0.9,0,0.014182264,1999,7
17716,-2.76,-0.9,0,0.015308846,1999,7
17717,-2.74,-0.9,0,0.018229378,1999,7
17718,-2.72,-0.9,0,0.025835177,1999,7
17719,-2.7,-0.9,0,0.027232481,1999,7
17720,-2.68,-0.9,0,0.024511026,1999,7
17721,-2.66,-0.9,0,0.020850027,1999,7
17722,-2.64,-0.9,0,0.017665187,1999,7
17723,-2.62,-0.9,0,0.015615533,1999,7
17724,-2.6,-0.9,0,0.015226994,1999,7
17725,-2.58,-0.9,0,0.015442133,1999,7
17726,-2.56,-0.9,0,0.014645947,1999,7
17727,-2.54,-0.9,0,0.011919832,1999,7
17728,-2.52,-0.9,0,0.009716137,1999,7
17856,-2.84,-0.88,0,0.007998269,1999,7
17857,-2.82,-0.88,0,0.010615376,1999,7
17858,-2.8,-0.88,0,0.014514852,1999,7
17859,-2.78,-0.88,0,0.018543229,1999,7
17860,-2.76,-0.88,0,0.014147093,1999,7
17861,-2.74,-0.88,0,0.018840363,1999,7
17862,-2.72,-0.88,0,0.028006533,1999,7
17863,-2.7,-0.88,0,0.031799972,1999,7
17864,-2.68,-0.88,0,0.030071827,1999,7
17865,-2.66,-0.88,0,0.025531517,1999,7
17866,-2.64,-0.88,0,0.021002306,1999,7
17867,-2.62,-0.88,0,0.019607581,1999,7
17868,-2.6,-0.88,0,0.022992445,1999,7
17869,-2.58,-0.88,0,0.027020136,1999,7
17870,-2.56,-0.88,0,0.027953176,1999,7
17871,-2.54,-0.88,0,0.025246624,1999,7
17872,-2.52,-0.88,0,0.020768024,1999,7
18000,-2.84,-0.86,0,0.009797887,1999,7
18001,-2.82,-0.86,0,0.012463729,1999,7
18002,-2.8,-0.86,0,0.017563714,1999,7
18003,-2.78,-0.86,0,0.021260627,1999,7
18004,-2.76,-0.86,0,0.01459896,1999,7
18005,-2.74,-0.86,0,0.014411492,1999,7
18006,-2.72,-0.86,0,0.022170192,1999,7
18007,-2.7,-0.86,0,0.027891196,1999,7
18008,-2.68,-0.86,0,0.027670782,1999,7
18009,-2.66,-0.86,0,0.022933476,1999,7
18010,-2.64,-0.86,0,0.020170001,1999,7
18011,-2.62,-0.86,0,0.025149707,1999,7
18012,-2.6,-0.86,0,0.03405857,1999,7
18013,-2.58,-0.86,0,0.035262622,1999,7
18014,-2.56,-0.86,0,0.02608266,1999,7
18015,-2.54,-0.86,0,0.015311553,1999,7
18016,-2.52,-0.86,0,0.0105266385,1999,7
18144,-2.84,-0.84,0,0.011762264,1999,7
18145,-2.82,-0.84,0,0.015134759,1999,7
18146,-2.8,-0.84,0,0.020715106,1999,7
18147,-2.78,-0.84,0,0.022684097,1999,7
18148,-2.76,-0.84,0,0.012341409,1999,7
18149,-2.74,-0.84,0,0.0077022053,1999,7
18150,-2.72,-0.84,0,0.01088183,1999,7
18151,-2.7,-0.84,0,0.015537829,1999,7
18152,-2.68,-0.84,0,0.016667664,1999,7
18153,-2.66,-0.84,0,0.0153732365,1999,7
18154,-2.64,-0.84,0,0.017174965,1999,7
18155,-2.62,-0.84,0,0.028968072,1999,7
18156,-2.6,-0.84,0,0.036987428,1999,7
18157,-2.58,-0.84,0,0.02783518,1999,7
18158,-2.56,-0.84,0,0.010587183,1999,7
18159,-2.54,-0.84,0,0.0022012466,1999,7
18160,-2.52,-0.84,0,0.0030187147,1999,7
18288,-2.84,-0.82,0,0.013618419,1999,7
18289,-2.82,-0.82,0,0.017968675,1999,7
18290,-2.8,-0.82,0,0.02200504,1999,7
18291,-2.78,-0.82,0,0.016153438,1999,7
18292,-2.76,-0.82,0,0.010356353,1999,7
18293,-2.74,-0.82,0,0.0119629055,1999,7
18294,-2.72,-0.82,0,0.01192963,1999,7
18295,-2.7,-0.82,0,0.009568764,1999,7
18296,-2.68,-0.82,0,0.0085519515,1999,7
18297,-2.66,-0.82,0,0.010666283,1999,7
18298,-2.64,-0.82,0,0.016458226,1999,7
18299,-2.62,-0.82,0,0.031404775,1999,7
18300,-2.6,-0.82,0,0.03512758,1999,7
18301,-2.58,-0.82,0,0.020794678,1999,7
18302,-2.56,-0.82,0,0.003559463,1999,7
18303,-2.54,-0.82,0,0.003633479,1999,7
18304,-2.52,-0.82,0,0.0061310898,1999,7
18432,-2.84,-0.8,0,0.015638873,1999,7
18433,-2.82,-0.8,0,0.019937031,1999,7
18434,-2.8,-0.8,0,0.020725014,1999,7
18435,-2.78,-0.8,0,0.011319623,1999,7
18436,-2.76,-0.8,0,0.005786063,1999,7
18437,-2.74,-0.8,0,0.007970487,1999,7
18438,-2.72,-0.8,0,0.008922957,1999,7
18439,-2.7,-0.8,0,0.007537684,1999,7
18440,-2.68,-0.8,0,0.006999182,1999,7
18441,-2.66,-0.8,0,0.009317811,1999,7
18442,-2.64,-0.8,0,0.017846972,1999,7
18443,-2.62,-0.8,0,0.03139373,1999,7
18444,-2.6,-0.8,0,0.0301108,1999,7
18445,-2.58,-0.8,0,0.014591234,1999,7
18446,-2.56,-0.8,0,0.0016672306,1999,7
18447,-2.54,-0.8,0,0.005014383,1999,7
18448,-2.52,-0.8,0,0.006178935,1999,7
18576,-2.84,-0.78,0,0.017837968,1999,7
18577,-2.82,-0.78,0,0.020533051,1999,7
18578,-2.8,-0.78,0,0.016712885,1999,7
18579,-2.78,-0.78,0,0.0060637915,1999,7
18580,-2.76,-0.78,0,0.0066769207,1999,7
18581,-2.74,-0.78,0,0.00867048,1999,7
18582,-2.72,-0.78,0,0.010128723,1999,7
18583,-2.7,-0.78,0,0.010366939,1999,7
18584,-2.68,-0.78,0,0.010055672,1999,7
18585,-2.66,-0.78,0,0.011690815,1999,7
18586,-2.64,-0.78,0,0.01671248,1999,7
18587,-2.62,-0.78,0,0.020312395,1999,7
18588,-2.6,-0.78,0,0.01473706,1999,7
18589,-2.58,-0.78,0,0.0049417256,1999,7
18590,-2.56,-0.78,0,0.0032978442,1999,7
18591,-2.54,-0.78,0,0.0066293566,1999,7
18592,-2.52,-0.78,0,0.003748892,1999,7
18720,-2.84,-0.76,0,0.019552466,1999,7
18721,-2.82,-0.76,0,0.018623563,1999,7
18722,-2.8,-0.76,0,0.010130163,1999,7
18723,-2.78,-0.76,0,0.008333299,1999,7
18724,-2.76,-0.76,0,0.010438274,1999,7
18725,-2.74,-0.76,0,0.011514458,1999,7
18726,-2.72,-0.76,0,0.011783023,1999,7
18727,-2.7,-0.76,0,0.01225142,1999,7
18728,-2.68,-0.76,0,0.014288491,1999,7
18729,-2.66,-0.76,0,0.017191969,1999,7
18730,-2.64,-0.76,0,0.01841993,1999,7
18731,-2.62,-0.76,0,0.014268281,1999,7
18732,-2.6,-0.76,0,0.0067838477,1999,7
18733,-2.58,-0.76,0,0.00116192,1999,7
18734,-2.56,-0.76,0,0.0039168405,1999,7
18735,-2.54,-0.76,0,0.007064583,1999,7
18736,-2.52,-0.76,0,0.001455959,1999,7
18864,-2.84,-0.74,0,0.019519016,1999,7
18865,-2.82,-0.74,0,0.015710497,1999,7
18866,-2.8,-0.74,0,0.010386987,1999,7
18867,-2.78,-0.74,0,0.01262458,1999,7
18868,-2.76,-0.74,0,0.014116008,1999,7
18869,-2.74,-0.74,0,0.01406275,1999,7
18870,-2.72,-0.74,0,0.013792815,1999,7
18871,-2.7,-0.74,0,0.01650202,1999,7
18872,-2.68,-0.74,0,0.022031838,1999,7
18873,-2.66,-0.74,0,0.02577381,1999,7
18874,-2.64,-0.74,0,0.021331018,1999,7
18875,-2.62,-0.74,0,0.010922474,1999,7
18876,-2.6,-0.74,0,0.0027238184,1999,7
18877,-2.58,-0.74,0,0.0005924972,1999,7
18878,-2.56,-0.74,0,0.0017475286,1999,7
18879,-2.54,-0.74,0,0.0027682742,1999,7
18880,-2.52,-0.74,0,0.00096242345,1999,7
19008,-2.84,-0.72,0,0.018305501,1999,7
19009,-2.82,-0.72,0,0.013925423,1999,7
19010,-2.8,-0.72,0,0.012651033,1999,7
19011,-2.78,-0.72,0,0.0137550915,1999,7
19012,-2.76,-0.72,0,0.014240497,1999,7
19013,-2.74,-0.72,0,0.015896086,1999,7
19014,-2.72,-0.72,0,0.021528104,1999,7
19015,-2.7,-0.72,0,0.030311307,1999,7
19016,-2.68,-0.72,0,0.034856632,1999,7
19017,-2.66,-0.72,0,0.028875519,1999,7
19018,-2.64,-0.72,0,0.015050356,1999,7
19019,-2.62,-0.72,0,0.0043645576,1999,7
19020,-2.6,-0.72,0,0.00072305923,1999,7
19021,-2.58,-0.72,0,0.00092141656,1999,7
19022,-2.56,-0.72,0,0.0006470396,1999,7
19023,-2.54,-0.72,0,0.0010305397,1999,7
19024,-2.52,-0.72,0,0.0009281781,1999,7
31104,-2.84,-1.2,0,0.009921214,1999,8
31105,-2.82,-1.2,0,0.011681259,1999,8
31106,-2.8,-1.2,0,0.010260998,1999,8
31107,-2.78,-1.2,0,0.008237162,1999,8
31108,-2.76,-1.2,0,0.0067704674,1999,8
31109,-2.74,-1.2,0,0.007443487,1999,8
31110,-2.72,-1.2,0,0.009555764,1999,8
31111,-2.7,-1.2,0,0.012072053,1999,8
31112,-2.68,-1.2,0,0.018964693,1999,8
31113,-2.66,-1.2,0,0.012271797,1999,8
31114,-2.64,-1.2,0,0.018150529,1999,8
31115,-2.62,-1.2,0,0.021731097,1999,8
31116,-2.6,-1.2,0,0.014138996,1999,8
31117,-2.58,-1.2,0,0.008213388,1999,8
31118,-2.56,-1.2,0,0.0083097145,1999,8
31119,-2.54,-1.2,0,0.007012648,1999,8
31120,-2.52,-1.2,0,0.0050359713,1999,8
31248,-2.84,-1.18,0,0.011384792,1999,8
31249,-2.82,-1.18,0,0.010207175,1999,8
31250,-2.8,-1.18,0,0.007360241,1999,8
31251,-2.78,-1.18,0,0.0055100145,1999,8
31252,-2.76,-1.18,0,0.0070597087,1999,8
31253,-2.74,-1.18,0,0.007316109,1999,8
31254,-2.72,-1.18,0,0.009659799,1999,8
31255,-2.7,-1.18,0,0.011287394,1999,8
31256,-2.68,-1.18,0,0.011469588,1999,8
31257,-2.66,-1.18,0,0.011682441,1999,8
31258,-2.64,-1.18,0,0.016203579,1999,8
31259,-2.62,-1.18,0,0.019957578,1999,8
31260,-2.6,-1.18,0,0.017942945,1999,8
31261,-2.58,-1.18,0,0.007644878,1999,8
31262,-2.56,-1.18,0,0.005534172,1999,8
31263,-2.54,-1.18,0,0.0060773445,1999,8
31264,-2.52,-1.18,0,0.0058649266,1999,8
31392,-2.84,-1.16,0,0.019293472,1999,8
31393,-2.82,-1.16,0,0.011134922,1999,8
31394,-2.8,-1.16,0,0.004906985,1999,8
31395,-2.78,-1.16,0,0.010586485,1999,8
31396,-2.76,-1.16,0,0.012960723,1999,8
31397,-2.74,-1.16,0,0.008015006,1999,8
31398,-2.72,-1.16,0,0.007835179,1999,8
31399,-2.7,-1.16,0,0.009927703,1999,8
31400,-2.68,-1.16,0,0.010220795,1999,8
31401,-2.66,-1.16,0,0.01089589,1999,8
31402,-2.64,-1.16,0,0.014999166,1999,8
31403,-2.62,-1.16,0,0.018707411,1999,8
31404,-2.6,-1.16,0,0.021904185,1999,8
31405,-2.58,-1.16,0,0.015345949,1999,8
31406,-2.56,-1.16,0,0.005972016,1999,8
31407,-2.54,-1.16,0,0.004253933,1999,8
31408,-2.52,-1.16,0,0.0048263595,1999,8
31536,-2.84,-1.14,0,0.017258743,1999,8
31537,-2.82,-1.14,0,0.005379949,1999,8
31538,-2.8,-1.14,0,0.002734673,1999,8
31539,-2.78,-1.14,0,0.010596965,1999,8
31540,-2.76,-1.14,0,0.009915918,1999,8
31541,-2.74,-1.14,0,0.00457307,1999,8
31542,-2.72,-1.14,0,0.005491823,1999,8
31543,-2.7,-1.14,0,0.007843752,1999,8
31544,-2.68,-1.14,0,0.0088569345,1999,8
31545,-2.66,-1.14,0,0.011315332,1999,8
31546,-2.64,-1.14,0,0.015401427,1999,8
31547,-2.62,-1.14,0,0.018011594,1999,8
31548,-2.6,-1.14,0,0.021185832,1999,8
31549,-2.58,-1.14,0,0.021414215,1999,8
31550,-2.56,-1.14,0,0.011793852,1999,8
31551,-2.54,-1.14,0,0.011121263,1999,8
31552,-2.52,-1.14,0,0.006469439,1999,8
31680,-2.84,-1.12,0,0.007828454,1999,8
31681,-2.82,-1.12,0,0.0028285212,1999,8
31682,-2.8,-1.12,0,0.0027291102,1999,8
31683,-2.78,-1.12,0,0.008062301,1999,8
31684,-2.76,-1.12,0,0.0049528736,1999,8
31685,-2.74,-1.12,0,0.0025501335,1999,8
31686,-2.72,-1.12,0,0.0036255023,1999,8
31687,-2.7,-1.12,0,0.00751801,1999,8
31688,-2.68,-1.12,0,0.0094375545,1999,8
31689,-2.66,-1.12,0,0.012483801,1999,8
31690,-2.64,-1.12,0,0.015997026,1999,8
31691,-2.62,-1.12,0,0.018203499,1999,8
31692,-2.6,-1.12,0,0.02057372,1999,8
31693,-2.58,-1.12,0,0.022622824,1999,8
31694,-2.56,-1.12,0,0.016854137,1999,8
31695,-2.54,-1.12,0,0.012632193,1999,8
31696,-2.52,-1.12,0,0.013199697,1999,8
31824,-2.84,-1.1,0,0.0024280236,1999,8
31825,-2.82,-1.1,0,0.0025001657,1999,8
31826,-2.8,-1.1,0,0.002440336,1999,8
31827,-2.78,-1.1,0,0.00600578,1999,8
31828,-2.76,-1.1,0,0.006120045,1999,8
31829,-2.74,-1.1,0,0.0030276112,1999,8
31830,-2.72,-1.1,0,0.0047706044,1999,8
31831,-2.7,-1.1,0,0.006503259,1999,8
31832,-2.68,-1.1,0,0.009915398,1999,8
31833,-2.66,-1.1,0,0.0141130565,1999,8
31834,-2.64,-1.1,0,0.016691796,1999,8
31835,-2.62,-1.1,0,0.018801613,1999,8
31836,-2.6,-1.1,0,0.020199662,1999,8
31837,-2.58,-1.1,0,0.02167412,1999,8
31838,-2.56,-1.1,0,0.018446658,1999,8
31839,-2.54,-1.1,0,0.012271656,1999,8
31840,-2.52,-1.1,0,0.013289988,1999,8
31968,-2.84,-1.08,0,0.0057544094,1999,8
31969,-2.82,-1.08,0,0.002123064,1999,8
31970,-2.8,-1.08,0,0.002296282,1999,8
31971,-2.78,-1.08,0,0.0032728047,1999,8
31972,-2.76,-1.08,0,0.0030276638,1999,8
31973,-2.74,-1.08,0,0.0032083867,1999,8
31974,-2.72,-1.08,0,0.0030408823,1999,8
31975,-2.7,-1.08,0,0.006158501,1999,8
31976,-2.68,-1.08,0,0.011770055,1999,8
31977,-2.66,-1.08,0,0.015595515,1999,8
31978,-2.64,-1.08,0,0.017692052,1999,8
31979,-2.62,-1.08,0,0.019585526,1999,8
31980,-2.6,-1.08,0,0.020219415,1999,8
31981,-2.58,-1.08,0,0.02016519,1999,8
31982,-2.56,-1.08,0,0.016017025,1999,8
31983,-2.54,-1.08,0,0.011256897,1999,8
31984,-2.52,-1.08,0,0.012474576,1999,8
32112,-2.84,-1.06,0,0.0073809735,1999,8
32113,-2.82,-1.06,0,0.0027333586,1999,8
32114,-2.8,-1.06,0,0.002340898,1999,8
32115,-2.78,-1.06,0,0.002571727,1999,8
32116,-2.76,-1.06,0,0.0031045866,1999,8
32117,-2.74,-1.06,0,0.0036140815,1999,8
32118,-2.72,-1.06,0,0.0034218428,1999,8
32119,-2.7,-1.06,0,0.007238949,1999,8
32120,-2.68,-1.06,0,0.012835957,1999,8
32121,-2.66,-1.06,0,0.016720487,1999,8
32122,-2.64,-1.06,0,0.018888861,1999,8
32123,-2.62,-1.06,0,0.019614423,1999,8
32124,-2.6,-1.06,0,0.020453988,1999,8
32125,-2.58,-1.06,0,0.019188806,1999,8
32126,-2.56,-1.06,0,0.013400313,1999,8
32127,-2.54,-1.06,0,0.009201881,1999,8
32128,-2.52,-1.06,0,0.011193467,1999,8
32256,-2.84,-1.04,0,0.0056102653,1999,8
32257,-2.82,-1.04,0,0.0019346668,1999,8
32258,-2.8,-1.04,0,0.0023941498,1999,8
32259,-2.78,-1.04,0,0.0026036806,1999,8
32260,-2.76,-1.04,0,0.0031930513,1999,8
32261,-2.74,-1.04,0,0.0038467022,1999,8
32262,-2.72,-1.04,0,0.0037256002,1999,8
32263,-2.7,-1.04,0,0.00773683,1999,8
32264,-2.68,-1.04,0,0.012368423,1999,8
32265,-2.66,-1.04,0,0.016271863,1999,8
32266,-2.64,-1.04,0,0.018415617,1999,8
32267,-2.62,-1.04,0,0.018644972,1999,8
32268,-2.6,-1.04,0,0.019839412,1999,8
32269,-2.58,-1.04,0,0.020183839,1999,8
32270,-2.56,-1.04,0,0.015008672,1999,8
32271,-2.54,-1.04,0,0.007476747,1999,8
32272,-2.52,-1.04,0,0.008452907,1999,8
32400,-2.84,-1.02,0,0.0017986421,1999,8
32401,-2.82,-1.02,0,0.0017270009,1999,8
32402,-2.8,-1.02,0,0.002182535,1999,8
32403,-2.78,-1.02,0,0.0026262382,1999,8
32404,-2.76,-1.02,0,0.003348199,1999,8
32405,-2.74,-1.02,0,0.0040811347,1999,8
32406,-2.72,-1.02,0,0.0055361744,1999,8
32407,-2.7,-1.02,0,0.007011187,1999,8
32408,-2.68,-1.02,0,0.010736133,1999,8
32409,-2.66,-1.02,0,0.014246573,1999,8
32410,-2.64,-1.02,0,0.016418604,1999,8
32411,-2.62,-1.02,0,0.017445222,1999,8
32412,-2.6,-1.02,0,0.018514786,1999,8
32413,-2.58,-1.02,0,0.019669088,1999,8
32414,-2.56,-1.02,0,0.016694974,1999,8
32415,-2.54,-1.02,0,0.0077520846,1999,8
32416,-2.52,-1.02,0,0.004985354,1999,8
32544,-2.84,-1.0,0,0.0015135598,1999,8
32545,-2.82,-1.0,0,0.002668296,1999,8
32546,-2.8,-1.0,0,0.0035127122,1999,8
32547,-2.78,-1.0,0,0.0033871238,1999,8
32548,-2.76,-1.0,0,0.0029445481,1999,8
32549,-2.74,-1.0,0,0.004434814,1999,8
32550,-2.72,-1.0,0,0.006226852,1999,8
32551,-2.7,-1.0,0,0.007615674,1999,8
32552,-2.68,-1.0,0,0.009276957,1999,8
32553,-2.66,-1.0,0,0.012232287,1999,8
32554,-2.64,-1.0,0,0.014331842,1999,8
32555,-2.62,-1.0,0,0.015923452,1999,8
32556,-2.6,-1.0,0,0.016739277,1999,8
32557,-2.58,-1.0,0,0.017466625,1999,8
32558,-2.56,-1.0,0,0.015227353,1999,8
32559,-2.54,-1.0,0,0.0071710986,1999,8
32560,-2.52,-1.0,0,0.0040530004,1999,8
32688,-2.84,-0.98,0,0.0013816444,1999,8
32689,-2.82,-0.98,0,0.0026063698,1999,8
32690,-2.8,-0.98,0,0.0038902718,1999,8
32691,-2.78,-0.98,0,0.0039972267,1999,8
32692,-2.76,-0.98,0,0.003196681,1999,8
32693,-2.74,-0.98,0,0.0032715655,1999,8
32694,-2.72,-0.98,0,0.0049553677,1999,8
32695,-2.7,-0.98,0,0.0068766233,1999,8
32696,-2.68,-0.98,0,0.008523959,1999,8
32697,-2.66,-0.98,0,0.010977606,1999,8
32698,-2.64,-0.98,0,0.0130692925,1999,8
32699,-2.62,-0.98,0,0.013990998,1999,8
32700,-2.6,-0.98,0,0.014905742,1999,8
32701,-2.58,-0.98,0,0.016398225,1999,8
32702,-2.56,-0.98,0,0.014303751,1999,8
32703,-2.54,-0.98,0,0.008871812,1999,8
32704,-2.52,-0.98,0,0.007945341,1999,8
32832,-2.84,-0.96,0,0.0014768457,1999,8
32833,-2.82,-0.96,0,0.0017052793,1999,8
